ABOX;TBOX;POS;ABox_size;ABox_load_time;Conflicts_size;Conflicts_time;pi_repair_size;pi_repair_time;pi_repair_total_time;cl_ABox_size;cl_ABox_time;all_supports_size;all_supports_time;cpi_repair_size;cpi_repair_time;cpi_repair_total_time;cl-ABox_size;cl-ABox_time;cl_pi_repair_size;cpi_repair++_size;cpi_repair++_time;cpi_repair++_total_time;onlycpi-repair
University0_p_0.00001.db;lubm-ex-20_disjoint.owl;pos50_pos50_prob_0.5.txt;75678;0.312999963760376;199;3.44799995422363;11330;0.723999977111816;4.48499989509583;112794;2.67600011825562;120222;253.536000013351;25735;10.9690001010895;270.380000114441;37116;2.57200002670288;14811;26141;0.690999984741211;118.646000146866;0
University0_p_0.00001.db;lubm-ex-20_disjoint.owl;pos50_pos50_prob_0.7.txt;75678;0.188000202178955;80;2.92999982833862;2978;0.342000007629395;3.46000003814697;112794;2.31500005722046;119323;242.037000179291;8341;5.75699996948242;253.070000171661;37116;3.81800007820129;5399;8377;0.416000127792358;160.28400015831;0
University0_p_0.00001.db;lubm-ex-20_disjoint.owl;pos50_pos50_prob_0.9.txt;75678;0.155999898910522;23;2.93600010871887;0;0.335000038146973;3.42700004577637;112794;2.41500020027161;116042;235.376999855041;0;2.0789999961853;242.805000066757;37116;2.48900008201599;0;0;0.140000104904175;176.233000040054;0
University0_p_0.00001.db;lubm-ex-20_disjoint.owl;pos500_prob_0.3.txt;75678;0.184000015258789;1;2.48499989509583;2984;0.541000127792358;3.21000003814697;112794;1.99399995803833;115295;198.200999975204;8177;1.08500003814697;203.819000005722;37116;2.15499997138977;5244;8228;0.21399998664856;119.246999979019;0
University0_p_0.00001.db;lubm-ex-20_disjoint.owl;pos500_prob_0.5.txt;75678;0.202000141143799;31;2.55299997329712;2475;0.465999841690064;3.22099995613098;112794;1.88699984550476;114065;198.197000026703;6918;7.05499982833862;209.629999876022;37116;2.10899996757507;4487;6962;0.238000154495239;123.223999977112;0
University0_p_0.00001.db;lubm-ex-20_disjoint.owl;pos500_prob_0.7.txt;75678;0.203999996185303;5;2.49300003051758;0;0.43999981880188;3.13699984550476;112794;1.91799998283386;113464;198.055000066757;0;1.89199995994568;204.407999992371;37116;2.15299987792969;0;0;0.200999975204468;138.99799990654;0
University0_p_0.00001.db;lubm-ex-20_disjoint.owl;pos500_prob_0.9.txt;75678;0.200999975204468;64;2.65500020980835;9591;0.745999813079834;3.60199999809265;112794;1.875;113187;196.769999980927;22508;12.8860001564026;214.090000152588;37116;2.17600011825562;13199;22790;0.194999933242798;93.5119998455048;0
University0_p_0.00001.db;lubm-ex-20_disjoint.owl;pos5000_prob_0.3.txt;75678;0.437000036239624;5;2.625;592;11.3359999656677;14.3980000019074;112794;2.31099987030029;113051;205.694999933243;1812;17.6370000839233;228.346999883652;37116;2.34400010108948;1220;1812;8.93200016021729;164.342000007629;0
University0_p_0.00001.db;lubm-ex-20_disjoint.owl;pos5000_prob_0.5.txt;75678;0.47000002861023;1;2.71599984169006;1442;11.7369999885559;14.9229998588562;112794;2.25;112934;206.513999938965;4156;13.0030000209808;224.5;37116;2.38599991798401;2732;4174;8.5479998588562;156.710000038147;0
University0_p_0.00001.db;lubm-ex-20_disjoint.owl;pos5000_prob_0.7.txt;75678;0.358999967575073;2;2.84100008010864;6844;11.702999830246;14.9029998779297;112794;2.24799990653992;112868;206.457999944687;17020;13.1909999847412;224.767999887466;37116;2.37599992752075;10345;17189;8.60099983215332;125.234999895096;0
University0_p_0.00001.db;lubm-ex-20_disjoint.owl;pos5000_prob_0.9.txt;75678;0.464999914169311;5;2.73699998855591;9471;11.7950000762939;14.9969999790192;112794;2.35999989509583;112831;207.077999830246;22169;16.7310001850128;228.878000020981;37116;2.42899990081787;12980;22451;4.02900004386902;112.398999929428;0
University0_p_0.00001.db;lubm-ex-20_disjoint.owl;pos750_prob_0.3.txt;75678;0.207000017166138;107;2.73699998855591;6355;1.07800006866455;4.0220000743866;112794;1.89999985694885;114732;197.356000185013;15978;35.0979998111725;237.034999847412;37116;2.48399996757507;9789;16144;0.730999946594238;121.802999973297;0
University0_p_0.00001.db;lubm-ex-20_disjoint.owl;pos750_prob_0.5.txt;75678;0.217000007629395;1;2.57099986076355;6174;0.593000173568726;3.38100004196167;112794;1.93799996376038;113547;196.956000089645;15552;1.47300004959106;202.880000114441;37116;2.17000007629395;9528;15702;0.287999868392944;106.080999851227;0
University0_p_0.00001.db;lubm-ex-20_disjoint.owl;pos750_prob_0.7.txt;75678;0.200999975204468;1;2.49400019645691;5684;0.563999891281128;3.2590000629425;112794;1.86899995803833;113183;198.933000087738;14576;1.54299998283386;204.8109998703;37116;2.10399985313416;9004;14688;0.306999921798706;106.766000032425;0
University0_p_0.00001.db;lubm-ex-20_disjoint.owl;pos750_prob_0.9.txt;75678;0.189000129699707;1;2.49199986457825;4664;0.703999996185303;3.38499999046326;112794;1.96600008010864;113030;196.618999958038;12202;1.23099994659424;202.430999994278;37116;2.08999991416931;7628;12292;0.313999891281128;112.612999916077;0
University0_p_0.00005.db;lubm-ex-20_disjoint.owl;pos2500_prob_0.3.txt;75718;0.241000175476074;27;4.71999979019165;3498;4.40100002288818;9.36199998855591;112904;3.12599992752075;113626;273.163000106812;9413;43.0369999408722;323.566999912262;37186;3.07699990272522;5969;9469;2.93399977684021;156.329999923706;2
University0_p_0.00005.db;lubm-ex-20_disjoint.owl;pos100_pos100_prob_0.3.txt;75718;0.20799994468689;195;4.55599999427795;0;0.571000099182129;5.33599996566772;112904;2.81700015068054;128643;269.948999881744;0;19.0859999656677;295.674000024796;37186;2.91899991035461;0;0;3.92899990081787;188.403000116348;0
University0_p_0.00005.db;lubm-ex-20_disjoint.owl;pos100_pos100_prob_0.5.txt;75718;0.190999984741211;66;3.78600001335144;0;0.312999963760376;4.28999996185303;112904;2.57500004768372;120461;268.526000022888;0;7.21499991416931;281.661000013351;37186;4.17900013923645;0;0;0.894000053405762;193.918999910355;0
University0_p_0.00005.db;lubm-ex-20_disjoint.owl;pos100_pos100_prob_0.7.txt;75718;0.319000005722046;101;3.57399988174438;1508;0.305999994277954;4.19899988174439;112904;2.48399996757507;116640;267.901999950409;4449;9.97000002861023;284.319000005722;37186;3.09899997711182;2950;4458;0.516999959945679;166.873999834061;0
University0_p_0.00005.db;lubm-ex-20_disjoint.owl;pos100_pos100_prob_0.9.txt;75718;0.319999933242798;38;3.58100008964539;2967;0.319000005722046;4.22000002861023;112904;2.53400015830994;114492;262.134000062942;8289;4.97000002861023;273.281000137329;37186;4.95700001716614;5363;8330;0.151999950408936;164.565999984741;0
University0_p_0.00005.db;lubm-ex-20_disjoint.owl;pos1000_prob_0.3.txt;75718;0.332000017166138;10;4.15799999237061;302;1.19700002670288;5.68700003623962;112904;2.68899989128113;114223;250.736000061035;979;7.6639997959137;264.561999797821;37186;2.59899997711182;677;979;0.986000061035156;175.453000068665;0
University0_p_0.00005.db;lubm-ex-20_disjoint.owl;pos1000_prob_0.5.txt;75718;0.167999982833862;3;3.80800008773804;5623;1.15100002288818;5.12700009346008;112904;4.27999997138977;113351;250.251999855042;14526;3.17000007629395;262.190999984741;37186;2.50999999046326;9031;14654;0.459999799728394;138.118999958038;0
University0_p_0.00005.db;lubm-ex-20_disjoint.owl;pos1000_prob_0.7.txt;75718;0.384999990463257;10;4.76600003242493;951;1.82799983024597;6.97899985313416;112904;3.77600002288818;113210;243.845999956131;2945;7.46000003814697;259.803999900818;37186;3.88199996948242;1996;2947;0.489000082015991;171.262000083923;0
University0_p_0.00005.db;lubm-ex-20_disjoint.owl;pos1000_prob_0.9.txt;75718;0.154999971389771;10;3.05699992179871;1067;0.816999912261963;4.02899980545044;112904;2.15000009536743;113087;230.566999912262;3193;6.98200011253357;242.97400021553;37186;2.41799998283386;2134;3201;0.458999872207642;159.490999937057;0
University0_p_0.00005.db;lubm-ex-20_disjoint.owl;pos250_pos250_prob_0.3.txt;75718;0.312000036239624;37;4.23899984359741;1201;0.384000062942505;4.93499994277954;112904;2.46600008010864;118300;237.71599984169;3567;7.22099995613098;250.789999961853;37186;2.62199997901916;2378;3579;0.743000030517578;163.468999862671;0
University0_p_0.00005.db;lubm-ex-20_disjoint.owl;pos250_pos250_prob_0.5.txt;75718;0.286999940872192;22;4.73900008201599;0;0.370999813079834;5.39699983596802;112904;2.72399997711182;115797;248.68799996376;0;8.33500003814697;263.6890001297;37186;3.52600002288818;0;0;0.396999835968018;179.119999885559;0
University0_p_0.00005.db;lubm-ex-20_disjoint.owl;pos250_pos250_prob_0.7.txt;75718;0.171000003814697;2;3.37999987602234;0;0.415000200271606;3.96600008010864;112904;2.62599992752075;114099;242.726999998093;0;1.3769998550415;249.944999933243;37186;2.73799991607666;0;0;0.198999881744385;174.725999832153;0
University0_p_0.00005.db;lubm-ex-20_disjoint.owl;pos250_pos250_prob_0.9.txt;75718;0.346999883651733;12;4.12800002098084;1306;0.522000074386597;4.99699997901917;112904;2.98000001907349;113564;261.012000083923;3847;3.23199987411499;271.232999801636;37186;2.61700010299683;2553;3859;0.125;166.890000104904;0
University0_p_0.00005.db;lubm-ex-20_disjoint.owl;pos2500_prob_0.5.txt;75718;0.359999895095825;1;6.39499998092651;5245;4.40900015830994;11.1640000343323;112904;4.1029999256134;113172;261.463999986649;13476;5.00999999046326;275.414999961853;37186;2.74900007247925;8353;13598;2.96399998664856;153.359999895096;0
University0_p_0.00005.db;lubm-ex-20_disjoint.owl;pos2500_prob_0.7.txt;75718;0.526000022888184;1;4.41600012779236;1958;4.04999995231628;8.99200010299683;112904;2.68900012969971;113024;255.279000043869;5681;5.20799994468689;267.075999975204;37186;3.18599987030029;3739;5697;3.61700010299683;179.548000097275;0
University0_p_0.00005.db;lubm-ex-20_disjoint.owl;pos2500_prob_0.9.txt;75718;0.401999950408936;1;4.67599987983704;1375;4.18300008773804;9.26099991798401;112904;2.93799996376038;112952;243.764000177383;4037;5.22599983215332;255.826999902725;37186;2.83800005912781;2673;4048;2.99799990653992;188.832000017166;0
University0_p_0.00005.db;lubm-ex-20_disjoint.owl;pos50_pos50_prob_0.3.txt;75718;0.210000038146973;249;2.88300013542175;0;0.203999996185303;3.29700016975403;112904;1.91400003433228;125205;188.87700009346;0;11.4760000705719;205.120000123978;37186;2.02999997138977;0;0;1.9539999961853;135.552999973297;0
University0_p_0.00005.db;lubm-ex-20_disjoint.owl;pos50_pos50_prob_0.5.txt;75718;0.208999872207642;21;3.02999997138977;0;0.312000036239624;3.55099987983704;112904;2.18999981880188;120630;214.549000024795;0;1.83400011062622;221.348999977112;37186;2.27999997138977;0;0;0.188999891281128;141.634999990463;0
University0_p_0.00005.db;lubm-ex-20_disjoint.owl;pos50_pos50_prob_0.7.txt;75718;0.233999967575073;1;4.64800000190735;0;0.348000049591064;5.23000001907349;112904;2.45999979972839;119610;259.65700006485;0;0.996999979019165;266.546999931335;37186;2.6560001373291;0;0;0.100000143051147;180.115999937058;0
University0_p_0.00005.db;lubm-ex-20_disjoint.owl;pos50_pos50_prob_0.9.txt;75718;0.308000087738037;45;3.31900000572205;0;0.274999856948853;3.90199995040894;112904;2.52099990844727;116084;246.291999816895;0;3.09400010108948;255.322000026703;37186;3.02600002288818;0;0;0.24399995803833;184.967000007629;0
University0_p_0.00005.db;lubm-ex-20_disjoint.owl;pos500_prob_0.3.txt;75718;0.392999887466431;37;4.57599997520447;2718;0.690000057220459;5.65899991989136;112904;2.48800015449524;115354;255.993999958038;7669;13.3359999656677;275.546000003815;37186;2.757000207901;4984;7702;0.618000030517578;173.972999811172;0
University0_p_0.00005.db;lubm-ex-20_disjoint.owl;pos500_prob_0.5.txt;75718;0.288000106811523;29;3.65499997138977;0;0.677999973297119;4.62100005149841;112904;2.60399985313416;114157;267.664999961853;0;11.6630001068115;285.368000030518;37186;2.73199987411499;0;0;0.424999952316284;191.325000047684;0
University0_p_0.00005.db;lubm-ex-20_disjoint.owl;pos500_prob_0.7.txt;75718;0.266999959945679;10;3.51399993896484;0;0.578999996185303;4.35999989509583;112904;2.49499988555908;113569;253.953999996185;0;4.43299984931946;264.15399980545;37186;3.18200016021729;0;0;0.226000070571899;189.552999973297;0
University0_p_0.00005.db;lubm-ex-20_disjoint.owl;pos500_prob_0.9.txt;75718;0.402999877929688;17;4.51300001144409;1456;0.828999996185303;5.74499988555908;112904;3.0550000667572;113274;248.085999965668;4319;6.35500001907349;262.053999900818;37186;3.07999992370605;2878;4334;0.224999904632568;159.121999979019;0
University0_p_0.00005.db;lubm-ex-20_disjoint.owl;pos5000_prob_0.3.txt;75718;0.390000104904175;5;4.49000000953674;590;23.2200000286102;28.1000001430511;112904;3.16799998283386;113179;266.406000137329;1833;24.4689998626709;298.748999834061;37186;4.42300009727478;1245;1835;10.8220000267029;203.400000095367;0
University0_p_0.00005.db;lubm-ex-20_disjoint.owl;pos5000_prob_0.5.txt;75718;0.605000019073486;1;7.08400011062622;779;15.4789998531342;23.1679999828339;112904;3.22300004959106;113017;268.578000068665;2443;14.9189999103546;292.111999988556;37186;2.77999997138977;1669;2448;10.1590001583099;197.014000177383;0
University0_p_0.00005.db;lubm-ex-20_disjoint.owl;pos5000_prob_0.7.txt;75718;0.327999830245972;1;4.61700010299683;2766;12.930999994278;17.8759999275208;112904;2.81099987030029;112965;261.50200009346;7688;15.1870000362396;284.134000062942;37186;3.06800007820129;4958;7724;8.86800003051758;187.907999992371;0
University0_p_0.00005.db;lubm-ex-20_disjoint.owl;pos5000_prob_0.9.txt;75718;0.470999956130982;6;4.44500017166138;1048;13.8699998855591;18.7860000133514;112904;2.95300006866455;112936;246.618000030518;3083;27.7239999771118;282.532999992371;37186;2.95900011062622;2041;3089;9.23000001907349;198.767000198364;0
University0_p_0.00005.db;lubm-ex-20_disjoint.owl;pos750_prob_0.3.txt;75718;0.217999935150146;59;3.57200002670288;5856;1.2810001373291;5.07100009918213;112904;2.57599997520447;114968;233.900000095367;14855;27.5969998836517;267.329999923706;37186;2.58899998664856;9136;14992;0.754000186920166;130.894999980927;0
University0_p_0.00005.db;lubm-ex-20_disjoint.owl;pos750_prob_0.5.txt;75718;0.226999998092651;23;3.72499990463257;3041;0.832000017166138;4.78399991989136;112904;2.33999991416931;113646;236.091000080109;8431;11.8210000991821;253.884000062942;37186;3.50099992752075;5434;8475;0.466000080108643;150.573999881744;0
University0_p_0.00005.db;lubm-ex-20_disjoint.owl;pos750_prob_0.7.txt;75718;0.315999984741211;1;3.6729998588562;0;0.904000043869019;4.89299988746643;112904;2.43700003623962;113257;246.185000181198;0;2.11999988555908;254.34500002861;37186;2.9300000667572;0;0;0.312000036239624;174.457000017166;0
University0_p_0.00005.db;lubm-ex-20_disjoint.owl;pos750_prob_0.9.txt;75718;0.187000036239624;1;3.78799986839294;227;0.975000143051147;4.95000004768372;112904;2.56299996376038;113133;253.292999982834;725;1.83999991416931;261.953999996185;37186;2.65400004386902;498;725;0.343999862670898;181.833999872208;0
University0_p_0.00015.db;lubm-ex-20_disjoint.owl;pos100_pos100_prob_0.3.txt;75842;0.289999961853027;359;5.38100004196167;0;0.355000019073486;6.02600002288818;113234;2.8970000743866;128659;248.409999847412;0;57.2469999790192;313.638000011444;37394;6.4689998626709;0;0;7.4300000667572;194.332999944687;0
University0_p_0.00015.db;lubm-ex-20_disjoint.owl;pos100_pos100_prob_0.5.txt;75842;0.194999933242798;119;4.46700000762939;1549;0.41700005531311;5.0789999961853;113234;2.5550000667572;120582;254.276999950409;4544;11.2509999275208;272.25;37394;2.95900011062622;3015;4564;1.64000010490417;160.049999952316;0
University0_p_0.00015.db;lubm-ex-20_disjoint.owl;pos100_pos100_prob_0.7.txt;75842;0.315999984741211;35;4.45999979972839;0;0.313000202178955;5.08899998664856;113234;2.28599977493286;117115;238.072000026703;0;3.84299993515015;247.974999904633;37394;3.17799997329712;0;0;0.312000036239624;177.84500002861;0
University0_p_0.00015.db;lubm-ex-20_disjoint.owl;pos100_pos100_prob_0.9.txt;75842;0.278000116348267;23;4.11500000953674;0;0.218999862670898;4.61199998855591;113234;2.37800002098083;114988;239.4359998703;0;2.67300009727478;248.74799990654;37394;2.97900009155273;0;0;0.144999980926514;179.551999807358;0
University0_p_0.00015.db;lubm-ex-20_disjoint.owl;pos1000_prob_0.3.txt;75842;0.265000104904175;3;5.17700004577637;2378;1.09699988365173;6.53900003433228;113234;2.84899997711182;114525;247.180000066757;6804;3.55800008773804;258.707999944687;37394;3.19899988174438;4456;6834;0.592999935150147;168.253000020981;0
University0_p_0.00015.db;lubm-ex-20_disjoint.owl;pos1000_prob_0.5.txt;75842;0.292999982833862;2;4.88100004196167;140;1.25499987602234;6.42899990081787;113234;2.6340000629425;113721;253.794000148773;438;2.28699994087219;263.430000066757;37394;2.46200013160706;298;438;0.568000078201294;184.584000110626;0
University0_p_0.00015.db;lubm-ex-20_disjoint.owl;pos1000_prob_0.7.txt;75842;0.331000089645386;9;4.78499984741211;301;1.11500000953674;6.23099994659424;113234;2.58699989318848;113517;250.90900015831;947;6.58699989318848;264.704999923706;37394;3.07500004768372;648;949;0.505000114440918;179.861999988556;0
University0_p_0.00015.db;lubm-ex-20_disjoint.owl;pos1000_prob_0.9.txt;75842;0.164999961853027;1;4.68600010871887;0;0.940999984741211;5.79200005531311;113234;2.56299996376038;113394;243.5640001297;0;1.82200002670288;252.322000026703;37394;2.57299995422363;0;0;0.483999967575073;182.706000089645;0
University0_p_0.00015.db;lubm-ex-20_disjoint.owl;pos250_pos250_prob_0.3.txt;75842;0.25;7;4.66599988937378;0;0.346000194549561;5.26200008392334;113234;2.75;118711;247.519999980926;0;2.19299983978271;257.02899980545;37394;2.87299990653992;0;0;0.315999984741211;191.675999879837;0
University0_p_0.00015.db;lubm-ex-20_disjoint.owl;pos250_pos250_prob_0.5.txt;75842;0.492000102996826;13;9.96399998664856;0;1.09699988365173;11.5599999427795;113234;4.13300013542175;116180;259.371999979019;0;3.10599994659424;271.628999948502;37394;3.48299980163574;0;0;0.305000066757202;183.578999996185;0
University0_p_0.00015.db;lubm-ex-20_disjoint.owl;pos250_pos250_prob_0.7.txt;75842;0.21399998664856;2;4.57699990272522;1226;0.335000038146973;5.12599992752075;113234;2.47699999809265;114422;258.516000032425;3666;1.37600016593933;267.258000135422;37394;3.04100012779236;2447;3673;0.128000020980835;175.96799993515;0
University0_p_0.00015.db;lubm-ex-20_disjoint.owl;pos250_pos250_prob_0.9.txt;75842;0.20799994468689;1;4.4850001335144;600;0.447999954223633;5.14100003242493;113234;2.51500010490417;113879;247.925999879837;1879;1.16400003433228;260.072000026703;37394;2.57299995422363;1284;1884;0.10699987411499;173.034999847412;0
University0_p_0.00015.db;lubm-ex-20_disjoint.owl;pos2500_prob_0.3.txt;75842;0.382999897003174;1;6.007000207901;1531;4.08799982070923;10.4779999256134;113234;4.12700009346008;113926;287.924999952316;4465;5.13800001144409;304.81299996376;37394;2.73300004005432;2949;4480;2.84999990463257;161.588000059128;0
University0_p_0.00015.db;lubm-ex-20_disjoint.owl;pos2500_prob_0.5.txt;75842;0.674000024795532;4;8.08200001716614;0;4.45499992370606;13.2109999656677;113234;3.01299977302551;113455;260.422000169754;0;10.5769999027252;281.609999895096;37394;3.52100014686584;0;0;2.86900019645691;192.924000024796;0
University0_p_0.00015.db;lubm-ex-20_disjoint.owl;pos2500_prob_0.7.txt;75842;0.264999866485596;1;6.36300015449524;1377;3.96599984169006;10.5939998626709;113234;2.61800003051758;113357;261.744999885559;4061;5.85500001907349;276.085999965668;37394;3.56699991226196;2692;4069;2.72699999809265;185.046000003815;0
University0_p_0.00015.db;lubm-ex-20_disjoint.owl;pos2500_prob_0.9.txt;75842;0.426000118255615;9;6.5239999294281;796;3.98200011253357;10.9320001602173;113234;2.48099994659424;113309;251.148000001907;2398;16.885999917984;276.476999998093;37394;3.20300006866455;1606;2402;2.12599992752075;192.790999889374;0
University0_p_0.00015.db;lubm-ex-20_disjoint.owl;pos50_pos50_prob_0.3.txt;75842;0.322000026702881;306;5.71600008010864;0;0.386999845504761;6.42499995231628;113234;3.0460000038147;125678;263.323999881744;0;20.085000038147;291.75200009346;37394;2.71599984169006;0;0;3.36899995803833;207.444000005722;0
University0_p_0.00015.db;lubm-ex-20_disjoint.owl;pos50_pos50_prob_0.5.txt;75842;0.330999851226807;27;4.46900010108948;0;0.323999881744385;5.12399983406067;113234;3.10800004005432;120747;268.449000120163;0;2.14699983596802;278.540999889374;37394;3.42200016975403;0;0;0.302999973297119;196.806999921799;0
University0_p_0.00015.db;lubm-ex-20_disjoint.owl;pos50_pos50_prob_0.7.txt;75842;0.240000009536743;161;4.75399994850159;0;0.335999965667725;5.32999992370606;113234;3.02500009536743;119809;278.217000007629;0;10.8090000152588;296.738000154495;37394;2.93400001525879;0;0;1.06599998474121;219.507999897003;0
University0_p_0.00015.db;lubm-ex-20_disjoint.owl;pos50_pos50_prob_0.9.txt;75842;0.261000156402588;22;4.50099992752075;0;0.301000118255615;5.06300020217896;113234;2.88599991798401;116472;274.28400015831;0;2.33999991416931;284.148999929428;37394;3.06000018119812;0;0;0.230000019073486;204.882999897003;0
University0_p_0.00015.db;lubm-ex-20_disjoint.owl;pos500_prob_0.3.txt;75842;0.327000141143799;19;4.80900001525879;0;0.670000076293945;5.80700016021729;113234;2.60800004005432;115654;281.351000070572;0;7.18400001525879;296.243999958038;37394;2.78600001335144;0;0;0.510999917984009;181.305999994278;0
University0_p_0.00015.db;lubm-ex-20_disjoint.owl;pos500_prob_0.5.txt;75842;0.345999956130981;10;5.58699989318848;0;0.797000169754028;6.73000001907349;113234;2.59699988365173;114446;275.338999986649;0;4.55999994277954;287.369999885559;37394;2.60699987411499;0;0;0.270999908447266;181.15299987793;0
University0_p_0.00015.db;lubm-ex-20_disjoint.owl;pos500_prob_0.7.txt;75842;0.344000101089478;30;4.72099995613098;2381;0.697999954223633;5.76300001144409;113234;2.7960000038147;113962;269.492000102997;6782;10.9639999866486;288.003000020981;37394;4.88300013542175;4430;6811;0.269999980926514;164.665999889374;0
University0_p_0.00015.db;lubm-ex-20_disjoint.owl;pos500_prob_0.9.txt;75842;0.177000045776367;4;4.54299998283386;604;0.549000024795532;5.26900005340576;113234;2.31299996376038;113645;259.049999952316;1806;2.35199999809265;267.927999973297;37394;2.91400003433228;1206;1810;0.185999870300293;164.594999790192;0
University0_p_0.00015.db;lubm-ex-20_disjoint.owl;pos5000_prob_0.3.txt;75842;0.372999906539917;2;7.43099999427795;50;13.135999917984;20.9399998188019;113234;2.8989999294281;113515;239.423000097275;165;14.800999879837;264.053999900818;37394;2.42599987983704;115;165;10.0310001373291;183.551000118256;0
University0_p_0.00015.db;lubm-ex-20_disjoint.owl;pos5000_prob_0.5.txt;75842;0.305000066757202;2;6.76500010490418;2282;12.6399998664856;19.710000038147;113234;2.81200003623962;113367;266.825000047684;6481;16.9200000762939;293.798000097275;37394;2.90499997138977;4229;6511;10.0870001316071;213.258000135422;0
University0_p_0.00015.db;lubm-ex-20_disjoint.owl;pos5000_prob_0.7.txt;75842;0.516999959945679;7;9.14200019836426;783;13.7659997940063;23.4249999523163;113234;2.74699997901916;113296;262.561000108719;2399;30.1269998550415;303.363999843597;37394;2.78800010681152;1618;2401;9.2739999294281;217.772000074387;0
University0_p_0.00015.db;lubm-ex-20_disjoint.owl;pos5000_prob_0.9.txt;75842;0.539999961853027;4;11.3289999961853;564;14.7620000839233;26.6310000419617;113234;2.91799998283386;113265;252.318000078201;1779;21.3699998855591;284.302000045776;37394;3.05499982833862;1215;1779;8.62100005149841;203.707000017166;0
University0_p_0.00015.db;lubm-ex-20_disjoint.owl;pos750_prob_0.3.txt;75842;0.496999979019165;21;7.06200003623962;417;0.860000133514404;8.41900014877319;113234;2.62999987602234;115350;246.318000078201;1326;10.9879999160767;265.230999946594;37394;2.53399991989136;909;1326;1.4060001373291;179.620000123978;0
University0_p_0.00015.db;lubm-ex-20_disjoint.owl;pos750_prob_0.5.txt;75842;0.371000051498413;1;10.0639998912811;2275;1.10899996757507;11.5439999103546;113234;2.69299983978271;113973;240.869999885559;6391;1.86300015449524;251.055999994278;37394;2.83200001716614;4155;6430;0.988999843597412;160.505999803543;0
University0_p_0.00015.db;lubm-ex-20_disjoint.owl;pos750_prob_0.7.txt;75842;0.321000099182129;3;4.47000002861023;392;1.19299983978271;5.98399996757507;113234;2.98799991607666;113619;244.601999998093;1241;2.54399991035461;255.222999811172;37394;2.66400003433228;850;1242;0.295000076293945;168.144000053406;0
University0_p_0.00015.db;lubm-ex-20_disjoint.owl;pos750_prob_0.9.txt;75842;0.315999984741211;9;4.81500005722046;785;0.97000002861023;6.1010000705719;113234;2.50400018692017;113468;256.817999839783;2433;5.7720000743866;270.736000061035;37394;3.60199999809265;1651;2436;0.339999914169311;168.253999948502;0
University0_p_0.0005.db;lubm-ex-20_disjoint.owl;pos500_prob_0.3.txt;76255;0.259000062942505;20;6.74899983406067;305;0.660000085830689;7.66799998283386;114227;2.60599994659424;116579;252.908999919891;1028;7.52999997138977;268.783999919891;37989;2.75999999046326;641;1028;0.552999973297119;190.095999956131;82
University0_p_0.0005.db;lubm-ex-20_disjoint.owl;pos5000_prob_0.3.txt;76255;0.401000022888184;17;12;654;11.6749999523163;24.0759999752045;114227;2.47899985313416;114507;204.779000043869;2021;50.1229999065399;269.451999902725;37989;2.28500008583069;1370;2025;9.12399983406067;167.638000011444;1
University0_p_0.0005.db;lubm-ex-20_disjoint.owl;pos100_pos100_prob_0.3.txt;76255;0.230000019073486;859;6.75800013542175;0;0.34499979019165;7.33299994468689;114227;2.60599994659424;129884;244.768999814987;0;104.146000146866;357.216000080109;37989;4.10199999809265;0;0;20.0049998760223;201.862999916077;0
University0_p_0.0005.db;lubm-ex-20_disjoint.owl;pos100_pos100_prob_0.5.txt;76255;0.27999997138977;214;5.03299999237061;0;0.385999917984009;5.69899988174439;114227;2.62400007247925;121654;243.986999988556;0;19.8680000305176;271.457000017166;37989;2.61500000953674;0;0;2.57499980926514;186.658999919891;0
University0_p_0.0005.db;lubm-ex-20_disjoint.owl;pos100_pos100_prob_0.7.txt;76255;0.296000003814697;77;5.55999994277954;0;0.325000047683716;6.18099999427795;114227;2.95000004768372;118122;236.871000051498;0;8.43499994277954;253.525000095367;37989;3.35400009155273;0;0;0.530999898910522;181.444999933243;0
University0_p_0.0005.db;lubm-ex-20_disjoint.owl;pos100_pos100_prob_0.9.txt;76255;0.304999828338623;3;4.18700003623962;0;0.282000064849854;4.7739999294281;114227;1.98399996757507;115910;238.434000015259;0;1.1729998588562;245.907999992371;37989;2.94199991226196;0;0;0.121999979019165;178.750999927521;0
University0_p_0.0005.db;lubm-ex-20_disjoint.owl;pos1000_prob_0.3.txt;76255;0.327000141143799;12;6.46399998664856;0;1.05299997329712;7.84400010108948;114227;5.11899995803833;115562;255.556999921799;0;8.94100022315979;278.218000173569;37989;2.56700015068054;0;0;1.37299990653992;179.723999977112;0
University0_p_0.0005.db;lubm-ex-20_disjoint.owl;pos1000_prob_0.5.txt;76255;0.329999923706055;3;6.61700010299683;0;1.11699986457825;8.06399989128113;114227;2.4909999370575;114684;261.391000032425;0;2.95199990272522;273.119999885559;37989;2.95699977874756;0;0;0.533999919891357;185.766999959946;0
University0_p_0.0005.db;lubm-ex-20_disjoint.owl;pos1000_prob_0.7.txt;76255;0.186000108718872;3;6.33500003814697;142;1.14299988746643;7.66400003433228;114227;3.20700001716614;114511;258.805000066757;456;3.49399995803833;272.389000177383;37989;3.04299998283386;314;456;0.577000141143799;180.894000053406;0
