ABOX;TBOX;POS;ABox_size;ABox_load_time;Conflicts_size;Conflicts_time;pi_repair_size;pi_repair_time;pi_repair_total_time;cl_ABox_size;cl_ABox_time;all_supports_size;all_supports_time;cpi_repair_size;cpi_repair_time;cpi_repair_total_time;cl-ABox_size;cl-ABox_time;cl_pi_repair_size;cl_pi_repair_time;supports_time;cpi_repair++_size;cpi_repair++_time;cpi_repair++_total_time;only cpi-repair
university0.5_p_0.000005.db;lubm-ex-20_disjoint.owl;pos250_prob_0.3;9156;0.0249998569488525;21;1.20099997520447;1121;0.121000051498413;1.34699988365173;25337;1.39699983596802;25582;24.9119999408722;3707;0.628999948501587;27.9979999065399;16181;1.3510000705719;2587;1.90100002288818;20.2779998779297;3708;0.0450000762939453;24.8559999465942;0
university0.5_p_0.000005.db;lubm-ex-20_disjoint.owl;pos250_prob_0.4;9156;0.0420000553131104;4;1.1269998550415;206;0.0690000057220459;1.23799991607666;25337;1.43300008773804;25477;27.3550000190735;722;0.29800009727478;30.1370000839233;16181;1.41100001335144;516;1.3840000629425;25.9979999065399;722;0.0580000877380371;29.9950001239777;0
university0.5_p_0.000005.db;lubm-ex-20_disjoint.owl;pos250_prob_0.5;9156;0.0299999713897705;1;1.2960000038147;2840;0.144000053405762;1.47099995613098;25337;1.38599991798401;25447;24.8789999485016;8945;0.20199990272522;27.5319998264313;16181;1.49200010299683;6107;2.65900015830994;16.4109997749329;8947;0.0330002307891846;21.875;0
university0.5_p_0.000005.db;lubm-ex-20_disjoint.owl;pos250_prob_0.6;9156;0.0190000534057617;19;1.22199988365173;1765;0.0930001735687256;1.33400011062622;25337;1.40699982643127;25377;24.9810001850128;5719;0.517999887466431;27.9589998722076;16181;1.45099997520447;3955;2.16199994087219;20.7380001544952;5720;0.0460000038146973;25.625;0
university0.5_p_0.000005.db;lubm-ex-20_disjoint.owl;pos250_prob_0.7;9156;0.0260000228881836;1;1.2260000705719;1225;0.0849997997283936;1.33699989318848;25337;1.36300015449524;25385;24.5360000133514;4055;0.162999868392944;27.0950000286102;16181;1.40100002288818;2830;1.7960000038147;20.3990001678467;4055;0.0499999523162842;24.8150000572205;0
university0.5_p_0.000005.db;lubm-ex-20_disjoint.owl;pos250_prob_0.8;9156;0.0260000228881836;2;1.26799988746643;4004;0.106000185012817;1.40000009536743;25337;1.60799980163574;25381;26.4630000591278;12268;0.370999813079834;29.6639997959137;16181;1.40199995040894;8265;3.16000008583069;13.0390000343323;12269;0.0249998569488525;18.9449999332428;0
university0.5_p_0.000005.db;lubm-ex-20_disjoint.owl;pos250_prob_0.9;9156;0.0429999828338623;33;1.26999998092651;2663;0.131999969482422;1.4449999332428;25337;1.44899988174438;25369;26.0210001468658;8444;0.832000017166138;29.3849999904633;16181;1.42300009727478;5781;2.63599991798401;16.1000001430511;8444;0.0460000038146973;21.4700000286102;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos250_prob_0.1;9158;0.0280001163482666;66;1.23099994659424;2549;0.151000022888184;1.41000008583069;25345;1.4449999332428;26505;25.1019999980927;8120;1.32299995422363;28.9519999027252;16187;1.2480001449585;5563;2.51699995994568;16.1760001182556;8120;0.0989999771118164;21.228000164032;8
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos250_prob_0.2;9158;0.0369999408721924;10;1.05699992179871;87;0.0720000267028809;1.16700005531311;25345;1.43499994277954;25754;27.9430000782013;313;0.381999969482422;30.8079998493195;16187;1.57000017166138;226;1.37899994850159;25.4650001525879;313;0.0669999122619629;29.7890000343323;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos250_prob_0.3;9158;0.0179998874664307;18;1.22900009155273;1571;0.125999927520752;1.37299990653992;25345;1.40700006484985;25608;26.3039999008179;5072;0.651999950408936;29.5759999752045;16187;1.47499990463257;3501;2.02999997138977;20.164999961853;5072;0.0440001487731934;24.9049999713898;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos250_prob_0.4;9158;0.0210001468658447;1;1.13599991798401;4113;0.0800001621246338;1.23800015449524;25345;1.36999988555908;25483;27.1790001392364;12547;0.210999965667725;29.8199999332428;16187;1.41300010681152;8436;3.35899996757507;14.0350000858307;12549;0.0360000133514404;20.1370000839233;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos250_prob_0.5;9158;0.0590000152587891;23;1.27099990844727;1354;0.0999999046325684;1.42999982833862;25345;1.56400012969971;25453;26.6770000457764;4505;0.772000074386597;30.3690001964569;16187;1.35999989509583;3152;2.11500000953674;22.8410000801086;4506;0.0519998073577881;27.7449998855591;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos250_prob_0.6;9158;0.0569999217987061;18;1.257000207901;1206;0.101999998092651;1.41600012779236;25345;1.59099984169006;25418;29.9979999065399;4033;0.676000118255615;33.5629999637604;16187;1.54900002479553;2827;2.12899994850159;24.2739999294281;4033;0.0780000686645508;29.4289999008179;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos250_prob_0.7;9158;0.0429999828338623;3;1.54299998283386;4517;0.148999929428101;1.73499989509583;25345;1.44500017166138;25410;29.2990000247955;13596;0.391000032424927;32.2490000724792;16187;1.69300007820129;9082;4.00099992752075;11.1040000915527;13599;0.0320000648498535;18.0900001525879;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos250_prob_0.8;9158;0.0299999713897705;1;1.11700010299683;112;0.0920000076293945;1.23900008201599;25345;1.43200016021729;25377;28.7850000858307;397;0.190999984741211;31.5080001354218;16187;1.45299983024597;285;1.41499996185303;28.0940001010895;397;0.060999870300293;32.2599999904633;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos250_prob_0.9;9158;0.0279998779296875;17;1.16300010681152;933;0.0799999237060547;1.27099990844727;25345;1.58500003814697;25374;27.3699998855591;3166;0.516000032424927;30.6329998970032;16187;1.47200012207031;2233;2.23199987411499;22.7120001316071;3166;0.0509998798370361;27.9809999465942;0
university0.5_p_0.00005.db;lubm-ex-20_disjoint.owl;pos250_prob_0.1;9193;0.0569999217987061;41;1.41799998283386;0;0.0970001220703125;1.57200002670288;25446;1.47499990463257;26554;28.7510001659393;1;1.05399990081787;32.5899999141693;16255;1.40700006484985;0;1.36899995803833;26.3259999752045;1;0.17300009727478;30.6099998950958;1
university0.5_p_0.00005.db;lubm-ex-20_disjoint.owl;pos250_prob_0.2;9193;0.0280001163482666;1;1.17899990081787;742;0.0720000267028809;1.27900004386902;25446;1.46800017356873;25821;27.3100001811981;2473;0.200000047683716;30.1520001888275;16255;1.73899984359741;1731;1.63800001144409;26.0240001678467;2473;0.0469999313354492;30.8550000190735;0
university0.5_p_0.00005.db;lubm-ex-20_disjoint.owl;pos250_prob_0.3;9193;0.0319998264312744;27;1.30800008773804;361;0.128000020980835;1.46799993515015;25446;1.53200006484985;25683;30.6960000991821;1241;1.08800005912781;34.585000038147;16255;1.57800006866455;880;1.74699997901917;28.3700001239777;1241;0.0659999847412109;33.1549999713898;0
university0.5_p_0.00005.db;lubm-ex-20_disjoint.owl;pos250_prob_0.4;9193;0.0389997959136963;4;1.38499999046326;108;0.138000011444092;1.56199979782105;25446;1.44099998474121;25587;29.2190001010895;375;0.274999856948853;32.3699998855591;16255;1.56599998474121;267;1.41599988937378;27.3529999256134;375;0.064000129699707;31.7330000400543;0
university0.5_p_0.00005.db;lubm-ex-20_disjoint.owl;pos250_prob_0.5;9193;0.064000129699707;7;1.41699981689453;399;0.0970001220703125;1.57800006866455;25446;1.34400010108948;25546;27.2219998836517;1337;0.355999946594238;30.1150000095367;16255;1.50600004196167;938;1.58199977874756;25.9079999923706;1337;0.0490000247955322;30.635999917984;0
university0.5_p_0.00005.db;lubm-ex-20_disjoint.owl;pos250_prob_0.6;9193;0.0219998359680176;1;1.32500004768372;295;0.0759999752044678;1.4229998588562;25446;1.40400004386902;25502;28.9630000591278;1017;0.219000101089478;31.6890001296997;16255;1.61100006103516;722;1.62999987602234;25.8410000801086;1017;0.0450000762939453;30.7160000801086;0
university0.5_p_0.00005.db;lubm-ex-20_disjoint.owl;pos250_prob_0.7;9193;0.0390000343322754;4;1.14599990844727;494;0.0920000076293945;1.27699995040894;25446;1.37100005149841;25491;25.9979999065399;1687;0.312999963760376;28.8020000457764;16255;1.46900010108948;1193;1.52300000190735;22.8329999446869;1687;0.0349998474121094;27.0859999656677;0
university0.5_p_0.00005.db;lubm-ex-20_disjoint.owl;pos250_prob_0.8;9193;0.0429999828338623;1;1.28299999237061;548;0.0870001316070557;1.41300010681152;25446;1.4850001335144;25479;25.5220000743866;1878;0.210000038146973;28.3700001239777;16255;1.3730001449585;1330;1.6399998664856;24.2780001163483;1878;0.0639998912811279;28.6380000114441;0
university0.5_p_0.00005.db;lubm-ex-20_disjoint.owl;pos250_prob_0.9;9193;0.0299999713897705;4;1.46600008010864;105;0.0919997692108154;1.58799982070923;25446;1.55000019073486;25473;29.5989999771118;376;0.358999967575073;32.8900001049042;16255;1.53299999237061;271;1.50100016593933;28.5989999771118;376;0.0449998378753662;33.0769999027252;0
university0.5_p_0.0005.db;lubm-ex-20_disjoint.owl;pos250_prob_0.1;9228;0.0780000686645508;40;1.57399988174438;0;0.0730001926422119;1.72500014305115;25527;1.60000014305115;26592;29.5049998760223;0;1.12200021743774;33.5300002098083;16301;1.58800005912781;0;1.30000019073486;27.0879998207092;0;0.177000045776367;31.5620000362396;0
university0.5_p_0.0005.db;lubm-ex-20_disjoint.owl;pos250_prob_0.2;9228;0.0549998283386231;23;1.43300008773804;275;0.145999908447266;1.63399982452393;25527;1.53399991989136;25894;28.375;966;0.717000007629395;32.1159999370575;16301;1.37899994850159;691;1.36999988555908;27.0340001583099;966;0.103999853134155;31.2449998855591;0
university0.5_p_0.0005.db;lubm-ex-20_disjoint.owl;pos250_prob_0.3;9228;0.0429999828338623;7;1.5789999961853;85;0.131999969482422;1.75399994850159;25527;1.65999984741211;25761;29.1100001335144;297;0.339999914169312;32.7779998779297;16301;1.48799991607666;212;1.32500004768372;25.7479999065399;297;0.0490000247955322;30.1979999542236;0
university0.5_p_0.0005.db;lubm-ex-20_disjoint.owl;pos250_prob_0.4;9228;0.0179998874664307;5;1.39199995994568;200;0.062000036239624;1.47199988365173;25527;1.36700010299683;25672;25.978000164032;699;0.305999994277954;28.8310000896454;16301;1.45199990272522;499;1.36999988555908;24.4630000591278;699;0.0420000553131104;28.6360001564026;0
university0.5_p_0.0005.db;lubm-ex-20_disjoint.owl;pos250_prob_0.5;9228;0.0190000534057617;7;1.40399980545044;145;0.0840001106262207;1.50699996948242;25527;1.41100001335144;25641;27.5209999084473;474;0.470999956130981;30.5789999961853;16301;1.50699996948242;329;1.32300019264221;27.6549999713898;474;0.060999870300293;31.9399998188019;0
university0.5_p_0.0005.db;lubm-ex-20_disjoint.owl;pos250_prob_0.6;9228;0.0320000648498535;1;1.46000003814697;0;0.164999961853027;1.65700006484985;25527;1.63599991798401;25577;25.3719999790192;0;0.184999942779541;28.3880000114441;16301;1.38199996948242;0;1.23799991607666;24.5329999923706;0;0.0480000972747803;28.5169999599457;0
university0.5_p_0.0005.db;lubm-ex-20_disjoint.owl;pos250_prob_0.7;9228;0.0489997863769531;4;1.26800012588501;164;0.0789999961853027;1.39599990844727;25527;1.34999990463257;25584;24.6559998989105;588;0.235000133514404;27.4349999427795;16301;1.32399988174438;424;1.375;24.0750000476837;588;0.0449998378753662;28.1579999923706;0
university0.5_p_0.0005.db;lubm-ex-20_disjoint.owl;pos250_prob_0.8;9228;0.0439999103546143;1;1.12400007247925;34;0.0899999141693115;1.25799989700317;25527;1.33899998664856;25565;25.4210000038147;120;0.177999973297119;28.1319999694824;16301;1.30800008773804;86;1.32399988174438;24.4090001583099;120;0.0409998893737793;28.3629999160767;0
university0.5_p_0.0005.db;lubm-ex-20_disjoint.owl;pos250_prob_0.9;9228;0.0490000247955322;7;1.25099992752075;251;0.0970001220703125;1.3970000743866;25527;1.3529999256134;25547;25.425999879837;860;0.300000190734863;28.2039999961853;16301;1.36699986457825;609;1.37199997901917;26.5100002288818;860;0.0439999103546143;30.6080000400543;0
university0.5_p_0.001.db;lubm-ex-20_disjoint.owl;pos250_prob_0.1;9375;0.064000129699707;42;1.91299986839294;0;0.164000034332275;2.14100003242493;25876;1.84799981117249;26927;27.9639999866486;0;1.18400001525879;32.5539999008179;16505;1.61500000953674;0;1.33300018310547;29.146999835968;0;0.154000043869019;33.779000043869;0
university0.5_p_0.001.db;lubm-ex-20_disjoint.owl;pos250_prob_0.2;9375;0.0400002002716064;36;1.5019998550415;0;0.0840001106262207;1.62600016593933;25876;1.36900019645691;26288;30.0539999008179;0;1.08400011062622;34.0340001583099;16505;1.49000000953674;0;1.16700005531311;25.816999912262;0;0.101000070571899;29.9760000705719;0
university0.5_p_0.001.db;lubm-ex-20_disjoint.owl;pos250_prob_0.3;9375;0.0450000762939453;9;1.39000010490417;100;0.0839998722076416;1.51900005340576;25876;1.48000001907349;26118;26.4029998779297;355;0.407000064849854;29.5769999027252;16505;1.42799997329712;255;1.42600011825562;25.904000043869;355;0.0509998798370361;30.3759999275208;0
university0.5_p_0.001.db;lubm-ex-20_disjoint.owl;pos250_prob_0.4;9375;0.0309998989105225;14;1.38199996948242;277;0.0759999752044678;1.48899984359741;25876;1.375;26034;28.8740000724792;963;0.499000072479248;32.0560002326965;16505;1.53099989891052;685;1.51999998092651;27.2130000591278;963;0.0550000667572022;31.8389999866486;1
university0.5_p_0.001.db;lubm-ex-20_disjoint.owl;pos250_prob_0.5;9375;0.0429999828338623;6;1.44599986076355;0;0.070000171661377;1.55900001525879;25876;1.33699989318848;26000;26.8919999599457;0;0.313999891281128;29.8839998245239;16505;1.45099997520447;0;1.48399996757507;28.4530000686645;0;0.0450000762939453;32.8259999752045;0
university0.5_p_0.001.db;lubm-ex-20_disjoint.owl;pos250_prob_0.6;9375;0.0239999294281006;3;1.375;71;0.134999990463257;1.53499984741211;25876;1.38300013542175;25942;28.7739999294281;256;0.350000143051147;31.8000001907349;16505;1.53499984741211;185;1.65199995040894;28.3629999160767;256;0.0450000762939453;33.2430000305176;0
university0.5_p_0.001.db;lubm-ex-20_disjoint.owl;pos250_prob_0.7;9375;0.0409998893737793;1;1.56900000572205;118;0.178999900817871;1.7889997959137;25876;1.4060001373291;25925;26.9130001068115;425;0.194000005722046;29.7820000648498;16505;1.41100001335144;307;1.35600018501282;27.6619999408722;425;0.0360000133514404;31.8400001525879;0
university0.5_p_0.001.db;lubm-ex-20_disjoint.owl;pos250_prob_0.8;9375;0.062000036239624;1;1.43700003623962;24;0.0880000591278076;1.58700013160706;25876;1.40900015830994;25899;26.3179998397827;88;0.209000110626221;29.268000125885;16505;1.75099992752075;64;1.40900015830994;28.771999835968;88;0.0440001487731934;33.6860001087189;0
university0.5_p_0.001.db;lubm-ex-20_disjoint.owl;pos250_prob_0.9;9375;0.0230000019073486;1;1.39900016784668;78;0.136999845504761;1.55900001525879;25876;1.33800005912781;25912;30.625;279;0.194000005722046;33.4500000476837;16505;1.44900012016296;201;1.33899998664856;27.1740000247955;279;0.0320000648498535;31.5;0
university0.5_p_0.000005.db;lubm-ex-20_disjoint.owl;pos50_prob_0.1;9156;0.0220000743865967;50;1.93999981880188;0;0.065000057220459;2.02699995040894;25337;1.46799993515015;29003;32.1040000915527;0;0.453999996185303;35.0910000801086;16181;1.53800010681152;0;1.62900018692017;28.9089999198914;0;0.104000091552734;33.5220000743866;0
university0.5_p_0.000005.db;lubm-ex-20_disjoint.owl;pos50_prob_0.2;9156;0.0310001373291016;43;1.07299995422363;2225;0.0499999523162842;1.15400004386902;25337;1.31400012969971;27146;32.2880001068115;7171;0.45199990272522;35.0750000476837;16181;1.39800000190735;4946;2.54999995231628;22.7760000228882;7171;0.0959999561309814;28.0789999961853;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos50_prob_0.1;9158;0.0199999809265137;54;2.1269998550415;0;0.064000129699707;2.21099996566772;25345;1.66700005531311;29130;34.2509999275207;22;0.532999992370606;37.6410000324249;16187;1.48599982261658;0;1.4229998588562;33.393000125885;22;0.121999979019165;37.7439999580383;22
university0.5_p_0.000005.db;lubm-ex-20_disjoint.owl;pos50_prob_0.3;9156;0.0450000762939453;1;1.81200003623962;3346;0.0639998912811279;1.9210000038147;25337;1.78299999237061;26212;34.3129999637604;10341;0.220000028610229;37.75;16181;1.74699997901917;6996;3.62199997901916;17.9650001525879;10342;0.0320000648498535;24.9740002155304;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos50_prob_0.2;9158;0.0299999713897705;39;1.17900013923645;0;0.0469999313354492;1.25600004196167;25345;1.45599985122681;27046;34.3879997730255;0;0.459000110626221;37.4979999065399;16187;2.45299983024597;0;1.68099999427795;30.9850001335144;0;0.0759999752044678;37.4119999408722;0
university0.5_p_0.000005.db;lubm-ex-20_disjoint.owl;pos50_prob_0.4;9156;0.0199999809265137;2;1.20099997520447;1265;0.0509998798370361;1.27199983596802;25337;1.43400001525879;26002;34.4670000076294;4183;0.28600001335144;37.4500000476837;16181;1.52600002288818;2918;2.68499994277954;27.6219999790192;4183;0.0350000858306885;33.2730000019073;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos50_prob_0.3;9158;0.0329999923706055;2;1.42499995231628;168;0.0810000896453857;1.53900003433228;25345;2.16799998283386;26195;34.3480000495911;579;0.17300009727478;38.8700001239777;16187;1.78699994087219;411;1.6489999294281;30.6019999980926;579;0.0729999542236328;35.5810000896454;0
university0.5_p_0.000005.db;lubm-ex-20_disjoint.owl;pos100_prob_0.1;9156;0.0190000534057617;51;1.24000000953674;902;0.0549998283386231;1.31399989128113;25337;1.48000001907349;27288;34.7460000514984;3072;0.618000030517578;38.0360000133514;16181;1.60800004005432;2116;1.92000007629395;30.574000120163;3073;0.0859999656677246;35.5010001659393;55
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos50_prob_0.4;9158;0.0289998054504395;42;2.11500000953674;3203;0.0800001621246338;2.22399997711182;25345;1.78399991989136;26006;33.4289999008179;9934;0.515000104904175;37.1370000839233;16187;1.80200004577637;6733;3.55899977684021;18.813000202179;9936;0.0369999408721924;25.7000000476837;0
university0.5_p_0.000005.db;lubm-ex-20_disjoint.owl;pos100_prob_0.2;9156;0.0319998264312744;2;1.20700001716614;379;0.0529999732971191;1.29199981689453;25337;1.45500016212463;26365;36.3729999065399;1302;0.311000108718872;39.4030001163483;16181;2.29500007629395;923;2.42200016975403;31.952999830246;1302;0.0450000762939453;39.1169998645782;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos100_prob_0.1;9158;0.0209999084472656;73;1.24799990653992;0;0.114000082015991;1.38299989700317;25345;1.57100009918213;27229;34.4560000896454;7;1.03499984741211;38.5069999694824;16187;1.66899991035461;0;1.91599988937378;34.6240000724792;7;0.144000053405762;39.7990000247955;7
university0.5_p_0.000005.db;lubm-ex-20_disjoint.owl;pos100_prob_0.3;9156;0.0439999103546143;2;1.79900002479553;3342;0.0770001411437988;1.92000007629395;25337;2.75399994850159;25970;33.6729998588562;10360;0.255000114440918;38.7490000724792;16181;2.41299986839294;7022;4.30900001525879;17.8589999675751;10364;0.0299999713897705;27.1459999084473;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos100_prob_0.2;9158;0.0329999923706055;1;1.29000020027161;1340;0.0659999847412109;1.38900017738342;25345;1.6489999294281;26394;37.0130000114441;4440;0.236000061035156;40.2550001144409;16187;1.91599988937378;3100;2.67499995231628;26.0220000743866;4440;0.0490000247955322;32.2720000743866;0
university0.5_p_0.000005.db;lubm-ex-20_disjoint.owl;pos100_prob_0.4;9156;0.0200002193450928;4;1.16499996185303;4315;0.0639998912811279;1.24900007247925;25337;1.50900006294251;25708;36.8259999752045;13120;0.335999965667725;39.8659999370575;16181;1.64600014686584;8806;6.26600003242493;17.3340001106262;13121;0.0319998264312744;27.1039998531342;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos100_prob_0.3;9158;0.0219998359680176;1;1.80400013923645;1271;0.065000057220459;1.89100003242493;25345;1.92300009727478;25918;38.9249999523163;4224;0.178999900817871;42.3329999446869;16187;1.60199999809265;2953;2.30799984931946;29.7070000171661;4224;0.0399999618530273;35.0739998817444;0
university0.5_p_0.000005.db;lubm-ex-20_disjoint.owl;pos250_prob_0.1;9156;0.065000057220459;39;1.31800007820129;1082;0.0849997997283936;1.46799993515015;25337;1.57499980926514;26472;36.7860000133514;3593;1.02199983596802;40.7849998474121;16181;1.70499992370605;2511;2.10699987411499;30.6290001869202;3593;0.0949997901916504;36.0249998569489;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos100_prob_0.4;9158;0.0450000762939453;1;1.49599981307983;1447;0.065000057220459;1.60599994659424;25345;1.91400003433228;25660;37.2740001678467;4734;0.168999910354614;40.779000043869;16187;1.75300002098084;3287;2.38199996948242;28.1370000839233;4734;0.0360000133514404;33.6440000534058;0
university0.5_p_0.000005.db;lubm-ex-20_disjoint.owl;pos250_prob_0.2;9156;0.0220000743865967;2;1.33500003814697;1994;0.0810000896453857;1.43800020217896;25337;1.62200021743774;25763;35.8889999389648;6352;0.208000183105469;39.1120002269745;16181;1.70700001716614;4358;2.77600002288818;27.3420000076294;6352;0.0479998588562012;33.3039999008179;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos250_prob_0.1;9158;0.0220000743865967;3;1.4060001373291;1809;0.116999864578247;1.54500007629395;25345;1.89599990844727;26342;36.6440000534058;5911;0.246999979019165;40.2569999694824;16187;1.64800000190735;4091;2.51899981498718;26.6840000152588;5911;0.0940001010894775;32.3510000705719;11
university0.5_p_0.000005.db;lubm-ex-20_disjoint.owl;pos250_prob_0.3;9156;0.0219998359680176;1;1.35300016403198;3207;0.0839998722076416;1.45899987220764;25337;1.66299986839294;25586;36.6349999904633;9998;0.210999965667725;39.8079998493195;16181;1.58400011062622;6794;3.48399996757507;23.2369999885559;10001;0.0490000247955322;29.9869999885559;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos250_prob_0.2;9158;0.0260000228881836;1;1.69999980926514;1251;0.0980000495910645;1.82399988174438;25345;1.89199995994568;25697;37.8800001144409;4121;0.210999965667725;41.3849999904633;16187;1.66199994087219;2870;2.32399988174438;28.9030001163483;4121;0.0509998798370361;34.3959999084473;0
university0.5_p_0.000005.db;lubm-ex-20_disjoint.owl;pos250_prob_0.4;9156;0.0219998359680176;2;1.3270001411438;2522;0.0910000801086426;1.44000005722046;25337;1.53600001335144;25470;37.2250001430511;8031;0.233999967575073;40.3389999866486;16181;1.63499999046326;5510;3.13300013542175;25.2079999446869;8032;0.0480000972747803;31.3440001010895;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos250_prob_0.3;9158;0.0349998474121094;37;1.39400005340576;1941;0.0970001220703125;1.52600002288818;25345;1.63400006294251;25585;35.7019999027252;6287;1.03400015830994;39.6860001087189;16187;1.617999792099;4347;2.73499989509583;28.125;6288;0.0590000152587891;33.930999994278;0
university0.5_p_0.000005.db;lubm-ex-20_disjoint.owl;pos500_prob_0.1;9156;0.0390000343322754;11;1.31900000572205;824;0.151999950408936;1.50999999046326;25337;1.6800000667572;25950;38.055999994278;2757;0.676000118255615;41.8800001144409;16181;1.68599987030029;1934;2.03999996185303;32.3450000286102;2758;0.134999990463257;37.8069999217987;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos250_prob_0.4;9158;0.0230000019073486;1;1.21000003814697;989;0.0800001621246338;1.31300020217896;25345;1.72999978065491;25467;36.2349998950958;3299;0.187000036239624;39.4359998703003;16187;1.68499994277954;2310;2.23999977111816;30.7150001525879;3299;0.0499999523162842;36.0320000648499;0
university0.5_p_0.000005.db;lubm-ex-20_disjoint.owl;pos500_prob_0.2;9156;0.0230000019073486;48;1.39300012588501;4579;0.319999933242798;1.73600006103516;25337;1.66300010681152;25530;36.6760001182556;13732;1.92999982833862;41.7730000019074;16181;1.74200010299683;9155;4.257000207901;18.3880000114441;13735;0.104999780654907;26.1339998245239;1
university0.5_p_0.000005.db;lubm-ex-20_disjoint.owl;pos500_prob_0.3;9156;0.0239999294281006;1;1.5239999294281;3346;0.172000169754028;1.72000002861023;25337;1.78500008583069;25442;35.6699998378754;10501;0.483999967575073;39.2760000228882;16181;1.93700003623962;7156;3.63199996948242;18.2300000190735;10502;0.101999998092651;25.6099998950958;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos500_prob_0.1;9158;0.0360000133514404;1;1.42499995231628;32;0.144999980926514;1.60599994659424;25345;1.67300009727478;25968;36.9100000858307;110;0.280999898910522;40.1470000743866;16187;1.75300002098084;78;1.5550000667572;36.0249998569489;110;0.157000064849854;40.9170000553131;0
university0.5_p_0.000005.db;lubm-ex-20_disjoint.owl;pos500_prob_0.4;9156;0.065000057220459;1;1.35899996757507;3431;0.165999889373779;1.58999991416931;25337;1.90000009536743;25415;36.2220001220703;10645;0.277999877929687;39.9609999656677;16181;1.64199995994568;7215;4.68099999427795;20.864000082016;10646;0.113999843597412;29.2330000400543;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos500_prob_0.2;9158;0.0269999504089355;1;1.81299996376038;733;0.203999996185303;2.04399991035461;25345;2.17499995231628;25553;34.2669999599457;2474;0.441999912261963;38.9809999465942;16187;2.07500004768372;1741;2.1639997959137;34.805999994278;2474;0.130000114440918;40.8320000171661;0
university0.5_p_0.000005.db;lubm-ex-20_disjoint.owl;pos750_prob_0.1;9156;0.0230000019073486;2;1.32399988174438;1998;0.273999929428101;1.62099981307983;25337;1.7519998550415;25737;36.2269999980926;6551;0.437999963760376;39.7649998664856;16181;1.52799987792969;4555;2.77100014686584;27.6699998378754;6553;0.232000112533569;33.9030001163483;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos500_prob_0.3;9158;0.0299999713897705;23;1.60699987411499;1736;0.200999975204468;1.83799982070923;25345;1.62199997901917;25461;37.8659999370575;5616;1.1949999332428;41.9129998683929;16187;1.63400006294251;3880;2.49399995803833;28.4249999523163;5616;0.0980000495910645;34.239000082016;0
university0.5_p_0.000005.db;lubm-ex-20_disjoint.owl;pos750_prob_0.2;9156;0.0239999294281006;1;1.32100009918213;1282;0.285999774932861;1.63099980354309;25337;1.59599995613098;25480;37.3709998130798;4209;0.519000053405762;40.7489998340607;16181;1.54500007629395;2927;2.28900003433228;31.625;4209;0.210999965667725;37.3270001411438;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos500_prob_0.4;9158;0.0360000133514404;5;1.29399991035461;210;0.170000076293945;1.5;25345;1.55200004577637;25420;37.7219998836517;732;0.434999942779541;40.9909999370575;16187;1.81200003623962;522;1.55900001525879;34.4030001163483;732;0.126999855041504;39.300999879837;0
university0.5_p_0.000005.db;lubm-ex-20_disjoint.owl;pos750_prob_0.3;9156;0.0239999294281006;4;1.24399995803833;2790;0.308000087738037;1.57599997520447;25337;1.58899998664856;25414;37.2060000896454;8795;0.57699990272522;40.6119999885559;16181;1.6949999332428;6005;3.1710000038147;24.9159998893738;8795;0.163000106811523;31.5510001182556;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos750_prob_0.1;9158;0.0260000228881836;9;1.24300003051758;220;0.272000074386597;1.54100012779236;25345;1.64400005340576;25710;36.8570001125336;746;0.869999885559082;40.5980000495911;16187;1.62099981307983;526;1.67799997329712;34.305999994278;746;0.24399995803833;39.3959999084473;0
